Source,Target,Type,Kind,Id,Label,timeset,Weight
@hectorrubio87,@brfootball,Directed,Mention,21711,,<[2021-05-29T19:53:27.044Z]>,1
@hectorrubio87,@championsleague,Directed,Mention,21712,,<[2021-05-29T19:53:27.044Z]>,1
@hectorrubio87,@brfootball,Directed,Retweet,21713,,<[2021-05-29T19:53:27.045Z]>,1
@djjabtics,@chelseafc,Directed,Quote,21718,,<[2021-05-29T19:53:27.372Z]>,1
@djjabtics,@chelseafc,Directed,Retweet,21719,,<[2021-05-29T19:53:27.372Z]>,1
@hermonjulius,@fabrizioromano,Directed,Mention,21723,,<[2021-05-29T19:53:27.374Z]>,1
@hermonjulius,@fabrizioromano,Directed,Retweet,21724,,<[2021-05-29T19:53:27.374Z]>,1
@bayarsa07020804,@chelseafcinusa,Directed,Mention,21733,,<[2021-05-29T19:53:27.376Z]>,1
@bayarsa07020804,@chelseafcinusa,Directed,Retweet,21734,,<[2021-05-29T19:53:27.376Z]>,1
@kinharris_cfc,@chelseadyl,Directed,Mention,21750,,<[2021-05-29T19:53:27.883Z]>,1
@kinharris_cfc,@chelseadyl,Directed,Retweet,21751,,<[2021-05-29T19:53:27.884Z]>,1
@ivaldook,@championsleague,Directed,Mention,21779,,<[2021-05-29T19:53:28.016Z]>,1
@ivaldook,@championsleague,Directed,Retweet,21780,,<[2021-05-29T19:53:28.016Z]>,1
@iamchriz7,@goal,Directed,Mention,21785,,"<[2021-05-29T19:53:28.021Z, 2021-05-29T19:53:55.978Z]>",2
@iamchriz7,@goal,Directed,Retweet,21786,,"<[2021-05-29T19:53:28.021Z, 2021-05-29T19:53:55.978Z]>",2
@oaitsebw,@chelseafc,Directed,Mention,21799,,<[2021-05-29T19:53:28.080Z]>,1
@oaitsebw,@chelseafc,Directed,Quote,21800,,<[2021-05-29T19:53:28.080Z]>,1
@oaitsebw,@chelseafc,Directed,Retweet,21801,,<[2021-05-29T19:53:28.081Z]>,1
@xiaahsan,@goal,Directed,Quote,21814,,<[2021-05-29T19:53:28.146Z]>,1
@mikeambrose_,@championsleague,Directed,Mention,21832,,<[2021-05-29T19:53:28.850Z]>,1
@mikeambrose_,@championsleague,Directed,Retweet,21833,,<[2021-05-29T19:53:28.850Z]>,1
@monsieur_goat,@polsport,Directed,Mention,21876,,<[2021-05-29T19:53:28.998Z]>,1
@monsieur_goat,@goal,Directed,Quote,21877,,<[2021-05-29T19:53:28.998Z]>,1
@monsieur_goat,@polsport,Directed,Retweet,21878,,<[2021-05-29T19:53:28.998Z]>,1
@polsport,@goal,Directed,Quote,21879,,<[2021-05-29T19:53:28.998Z]>,1
@anggagungde,@chelseafc_indo,Directed,Mention,21911,,<[2021-05-29T19:53:29.831Z]>,1
@anggagungde,@chelseafc_indo,Directed,Retweet,21912,,<[2021-05-29T19:53:29.831Z]>,1
@makelelekan_04,@uefayouthleague,Directed,Mention,21941,,<[2021-05-29T19:53:30.128Z]>,1
@makelelekan_04,@chelseafc,Directed,Quote,21942,,<[2021-05-29T19:53:30.128Z]>,1
@makelelekan_04,@uefayouthleague,Directed,Retweet,21943,,<[2021-05-29T19:53:30.128Z]>,1
@batsflip,@fabrizioromano,Directed,Mention,21957,,<[2021-05-29T19:53:30.131Z]>,1
@batsflip,@fabrizioromano,Directed,Retweet,21958,,<[2021-05-29T19:53:30.131Z]>,1
@nimesh_fernan,@brfootball,Directed,Mention,21973,,<[2021-05-29T19:53:30.134Z]>,1
@nimesh_fernan,@brfootball,Directed,Retweet,21974,,<[2021-05-29T19:53:30.134Z]>,1
@baforadaatomica,@chelseafc,Directed,Quote,22002,,<[2021-05-29T19:53:30.915Z]>,1
@asantebatistuta,@goal,Directed,Mention,22011,,<[2021-05-29T19:53:30.935Z]>,1
@asantebatistuta,@goal,Directed,Retweet,22012,,<[2021-05-29T19:53:30.936Z]>,1
@ogunstbest,@chelseafc,Directed,Mention,22016,,<[2021-05-29T19:53:30.985Z]>,1
@ogunstbest,@chelseafc,Directed,Quote,22017,,<[2021-05-29T19:53:30.986Z]>,1
@ogunstbest,@chelseafc,Directed,Retweet,22018,,<[2021-05-29T19:53:30.986Z]>,1
@ammartunde,@pepsiglobal,Directed,Retweet,22032,,<[2021-05-29T19:53:31.034Z]>,1
@richiemutuku,@trollfootball,Directed,Mention,22038,,<[2021-05-29T19:53:31.111Z]>,1
@richiemutuku,@trollfootball,Directed,Retweet,22039,,<[2021-05-29T19:53:31.111Z]>,1
@meetagada,@chelseafc,Directed,Mention,22040,,<[2021-05-29T19:53:31.137Z]>,1
@meetagada,@chelseafc,Directed,Retweet,22041,,<[2021-05-29T19:53:31.137Z]>,1
@cmzc19,@selenanationmx,Directed,Mention,22047,,<[2021-05-29T19:53:31.148Z]>,1
@cmzc19,@selenanationmx,Directed,Retweet,22048,,<[2021-05-29T19:53:31.148Z]>,1
@kudoushinc,@chelseafc,Directed,Quote,22053,,<[2021-05-29T19:53:31.172Z]>,1
@omomamaonipako,@fabrizioromano,Directed,Mention,22081,,<[2021-05-29T19:53:31.927Z]>,1
@omomamaonipako,@fabrizioromano,Directed,Retweet,22082,,<[2021-05-29T19:53:31.927Z]>,1
@aimhigher201,@chelseafc,Directed,Quote,22083,,<[2021-05-29T19:53:31.931Z]>,1
@aimhigher201,@chelseafc,Directed,Retweet,22084,,<[2021-05-29T19:53:31.931Z]>,1
@bmxstr8nger,@liam_twomey,Directed,Mention,22107,,<[2021-05-29T19:53:32.127Z]>,1
@bmxstr8nger,@liam_twomey,Directed,Retweet,22108,,<[2021-05-29T19:53:32.127Z]>,1
@stev3nbeef,@championsleague,Directed,Mention,22113,,<[2021-05-29T19:53:32.157Z]>,1
@stev3nbeef,@championsleague,Directed,Retweet,22114,,<[2021-05-29T19:53:32.157Z]>,1
@mosace1,@ballack,Directed,Mention,22158,,<[2021-05-29T19:53:32.932Z]>,1
@mosace1,@chelseafc,Directed,Mention,22159,,<[2021-05-29T19:53:32.932Z]>,1
@mosace1,@ballack,Directed,Retweet,22160,,<[2021-05-29T19:53:32.932Z]>,1
@izwana7x,@goal,Directed,Mention,22193,,<[2021-05-29T19:53:33.112Z]>,1
@izwana7x,@goal,Directed,Retweet,22194,,<[2021-05-29T19:53:33.112Z]>,1
@olaowusu_,@fabrizioromano,Directed,Mention,22197,,<[2021-05-29T19:53:33.151Z]>,1
@olaowusu_,@fabrizioromano,Directed,Retweet,22198,,<[2021-05-29T19:53:33.152Z]>,1
@espoirsdufoot,@rmcsport,Directed,Quote,22209,,"<[2021-05-29T19:53:33.816Z, 2021-05-29T19:53:34.340Z]>",2
@danfdch,@fabrizioromano,Directed,Mention,22210,,<[2021-05-29T19:53:33.818Z]>,1
@danfdch,@fabrizioromano,Directed,Retweet,22211,,<[2021-05-29T19:53:33.818Z]>,1
@rdtprd,@squawka,Directed,Mention,22216,,"<[2021-05-29T19:53:33.853Z, 2021-05-29T19:53:42.830Z]>",2
@rdtprd,@squawka,Directed,Retweet,22217,,"<[2021-05-29T19:53:33.853Z, 2021-05-29T19:53:42.830Z]>",2
@lifeoflade,@goal,Directed,Mention,22222,,<[2021-05-29T19:53:33.904Z]>,1
@lifeoflade,@goal,Directed,Retweet,22223,,<[2021-05-29T19:53:33.904Z]>,1
@sunshinenenye,@real_mercyeke,Directed,Mention,22229,,<[2021-05-29T19:53:33.917Z]>,1
@sunshinenenye,@real_mercyeke,Directed,Retweet,22230,,<[2021-05-29T19:53:33.917Z]>,1
@lanimaldominant,@espoirsdufoot,Directed,Mention,22264,,<[2021-05-29T19:53:34.340Z]>,1
@lanimaldominant,@rmcsport,Directed,Quote,22265,,"<[2021-05-29T19:53:34.340Z, 2021-05-29T19:54:11.142Z]>",2
@lanimaldominant,@espoirsdufoot,Directed,Retweet,22266,,<[2021-05-29T19:53:34.340Z]>,1
@singh_tremaine,@fabrizioromano,Directed,Mention,22326,,<[2021-05-29T19:53:35.098Z]>,1
@singh_tremaine,@fabrizioromano,Directed,Retweet,22327,,<[2021-05-29T19:53:35.098Z]>,1
@sashishakur,@chelseafc,Directed,Retweet,22366,,<[2021-05-29T19:53:35.897Z]>,1
@hermonjulius,@ballack,Directed,Mention,22427,,<[2021-05-29T19:53:36.816Z]>,1
@hermonjulius,@chelseafc,Directed,Mention,22428,,<[2021-05-29T19:53:36.816Z]>,1
@hermonjulius,@ballack,Directed,Retweet,22429,,<[2021-05-29T19:53:36.816Z]>,1
@rdtprd,@chelseafc_indo,Directed,Mention,22444,,<[2021-05-29T19:53:36.895Z]>,1
@rdtprd,@chelseafc_indo,Directed,Retweet,22445,,<[2021-05-29T19:53:36.895Z]>,1
@larry_laurencen,@chelseafc,Directed,Retweet,22451,,<[2021-05-29T19:53:36.930Z]>,1
@syafiqhisham012,@trollfootball,Directed,Mention,22458,,<[2021-05-29T19:53:36.938Z]>,1
@syafiqhisham012,@trollfootball,Directed,Retweet,22459,,<[2021-05-29T19:53:36.939Z]>,1
@olskrav,@squawka,Directed,Mention,22473,,<[2021-05-29T19:53:37.025Z]>,1
@olskrav,@squawka,Directed,Retweet,22474,,<[2021-05-29T19:53:37.025Z]>,1
@fkhalil84,@frankkhaliduk,Directed,Mention,22475,,<[2021-05-29T19:53:37.025Z]>,1
@fkhalil84,@frankkhaliduk,Directed,Retweet,22476,,<[2021-05-29T19:53:37.026Z]>,1
@thegiseng,@bbcsport,Directed,Mention,22481,,<[2021-05-29T19:53:37.028Z]>,1
@thegiseng,@bbcsport,Directed,Retweet,22482,,<[2021-05-29T19:53:37.028Z]>,1
@makelelekan_04,@tsilva3,Directed,Mention,22548,,<[2021-05-29T19:53:38.065Z]>,1
@josrowlings,@championsleague,Directed,Mention,22563,,<[2021-05-29T19:53:38.119Z]>,1
@josrowlings,@championsleague,Directed,Retweet,22564,,<[2021-05-29T19:53:38.119Z]>,1
@fanzone_io,@chelseafc,Directed,Mention,22599,,<[2021-05-29T19:53:38.847Z]>,1
@m___bilkis,@chelseafc,Directed,Mention,22615,,<[2021-05-29T19:53:38.972Z]>,1
@m___bilkis,@chelseafc,Directed,Quote,22616,,<[2021-05-29T19:53:38.972Z]>,1
@m___bilkis,@chelseafc,Directed,Retweet,22617,,<[2021-05-29T19:53:38.973Z]>,1
@kicikecil,@ballack,Directed,Mention,22645,,<[2021-05-29T19:53:39.055Z]>,1
@kicikecil,@ballack,Directed,Retweet,22646,,<[2021-05-29T19:53:39.056Z]>,1
@1400leakim,@fabrizioromano,Directed,Mention,22655,,<[2021-05-29T19:53:39.075Z]>,1
@1400leakim,@fabrizioromano,Directed,Retweet,22656,,<[2021-05-29T19:53:39.076Z]>,1
@edgarivanhdz14,@foxsoccer,Directed,Mention,22660,,<[2021-05-29T19:53:39.101Z]>,1
@edgarivanhdz14,@tudnusa,Directed,Mention,22661,,<[2021-05-29T19:53:39.101Z]>,1
@edgarivanhdz14,@foxsoccer,Directed,Retweet,22662,,<[2021-05-29T19:53:39.101Z]>,1
@raplox_yabo,@squawka,Directed,Mention,22668,,<[2021-05-29T19:53:39.861Z]>,1
@raplox_yabo,@squawka,Directed,Retweet,22669,,<[2021-05-29T19:53:39.861Z]>,1
@muhammedbasira2,@thetaiwo69,Directed,Mention,22672,,<[2021-05-29T19:53:39.866Z]>,1
@muhammedbasira2,@pepsi_naija,Directed,Mention,22673,,<[2021-05-29T19:53:39.866Z]>,1
@muhammedbasira2,@marshmellomusic,Directed,Mention,22675,,<[2021-05-29T19:53:39.866Z]>,1
@muhammedbasira2,@pepsiglobal,Directed,Mention,22676,,<[2021-05-29T19:53:39.866Z]>,1
@muhammedbasira2,@thetaiwo69,Directed,Retweet,22677,,<[2021-05-29T19:53:39.866Z]>,1
@thetaiwo69,@marshmellomusic,Directed,Mention,22679,,<[2021-05-29T19:53:39.866Z]>,1
@thetaiwo69,@pepsiglobal,Directed,Mention,22680,,<[2021-05-29T19:53:39.866Z]>,1
@kaitos5_0824,@chelseafc,Directed,Quote,22687,,<[2021-05-29T19:53:39.879Z]>,1
@adetoro3315,@ogbenidipo,Directed,Mention,22696,,<[2021-05-29T19:53:39.957Z]>,1
@adetoro3315,@chelseafc,Directed,Mention,22697,,<[2021-05-29T19:53:39.957Z]>,1
@adetoro3315,@ogbenidipo,Directed,Retweet,22698,,<[2021-05-29T19:53:39.957Z]>,1
@daniel_dany_1,@fabrizioromano,Directed,Mention,22708,,<[2021-05-29T19:53:39.997Z]>,1
@daniel_dany_1,@fabrizioromano,Directed,Retweet,22709,,<[2021-05-29T19:53:39.998Z]>,1
@tlmaq099j4ulzj4,@fabrizioromano,Directed,Mention,22715,,<[2021-05-29T19:53:40.008Z]>,1
@tlmaq099j4ulzj4,@fabrizioromano,Directed,Retweet,22716,,<[2021-05-29T19:53:40.008Z]>,1
@seth__1,@fabrizioromano,Directed,Mention,22726,,<[2021-05-29T19:53:40.069Z]>,1
@seth__1,@fabrizioromano,Directed,Retweet,22727,,<[2021-05-29T19:53:40.069Z]>,1
@syafiqhisham012,@chelseafc,Directed,Mention,22780,,<[2021-05-29T19:53:41.100Z]>,1
@syafiqhisham012,@chelseafc,Directed,Quote,22781,,<[2021-05-29T19:53:41.100Z]>,1
@syafiqhisham012,@chelseafc,Directed,Retweet,22782,,<[2021-05-29T19:53:41.100Z]>,1
@wawaggmu,@fabrizioromano,Directed,Mention,22783,,<[2021-05-29T19:53:41.101Z]>,1
@wawaggmu,@fabrizioromano,Directed,Retweet,22784,,<[2021-05-29T19:53:41.101Z]>,1
@thegiseng,@talksport,Directed,Mention,22785,,<[2021-05-29T19:53:41.101Z]>,1
@thegiseng,@talksport,Directed,Retweet,22786,,<[2021-05-29T19:53:41.101Z]>,1
@aimhigher201,@championsleague,Directed,Mention,22787,,<[2021-05-29T19:53:41.101Z]>,1
@frankkhaliduk,@championsleague,Directed,Mention,22788,,<[2021-05-29T19:53:41.101Z]>,1
@mattmurph24,@chelsea_hq,Directed,Mention,22797,,"<[2021-05-29T19:53:41.104Z, 2021-05-29T19:53:43.850Z]>",2
@mattmurph24,@chelsea_hq,Directed,Retweet,22798,,"<[2021-05-29T19:53:41.104Z, 2021-05-29T19:53:43.851Z]>",2
@liyanafarhah,@ballack,Directed,Mention,22822,,<[2021-05-29T19:53:41.829Z]>,1
@liyanafarhah,@chelseafc,Directed,Mention,22823,,<[2021-05-29T19:53:41.829Z]>,1
@liyanafarhah,@ballack,Directed,Retweet,22824,,<[2021-05-29T19:53:41.830Z]>,1
@badamasiumar_,@chelseafcinusa,Directed,Mention,22863,,<[2021-05-29T19:53:42.041Z]>,1
@badamasiumar_,@chelseafcinusa,Directed,Retweet,22864,,<[2021-05-29T19:53:42.041Z]>,1
@joke_eden,@ballack,Directed,Mention,22896,,<[2021-05-29T19:53:42.819Z]>,1
@joke_eden,@chelseafc,Directed,Mention,22897,,<[2021-05-29T19:53:42.819Z]>,1
@joke_eden,@ballack,Directed,Retweet,22898,,<[2021-05-29T19:53:42.819Z]>,1
@agbesomebody,@chelseafc,Directed,Mention,22974,,<[2021-05-29T19:53:44.137Z]>,1
@agbesomebody,@chelseafc,Directed,Retweet,22975,,<[2021-05-29T19:53:44.137Z]>,1
@tyme_cs,@chelseafc,Directed,Mention,23003,,<[2021-05-29T19:53:44.157Z]>,1
@tyme_cs,@chelseafc,Directed,Retweet,23004,,<[2021-05-29T19:53:44.157Z]>,1
@thegiseng,@chelseafc,Directed,Mention,23028,,<[2021-05-29T19:53:44.188Z]>,1
@thegiseng,@chelseafc,Directed,Retweet,23029,,<[2021-05-29T19:53:44.188Z]>,1
@jakeeeyyyyy,@championsleague,Directed,Mention,23058,,<[2021-05-29T19:53:44.923Z]>,1
@jakeeeyyyyy,@championsleague,Directed,Retweet,23059,,<[2021-05-29T19:53:44.923Z]>,1
@leh_tv,@fabrizioromano,Directed,Mention,23089,,<[2021-05-29T19:53:45.055Z]>,1
@leh_tv,@fabrizioromano,Directed,Retweet,23090,,<[2021-05-29T19:53:45.055Z]>,1
@richiemutuku,@chelseafcinusa,Directed,Mention,23098,,<[2021-05-29T19:53:45.140Z]>,1
@richiemutuku,@chelseafcinusa,Directed,Retweet,23099,,<[2021-05-29T19:53:45.140Z]>,1
@syogi2_,@chelseafc,Directed,Mention,23104,,<[2021-05-29T19:53:45.143Z]>,1
@syogi2_,@chelseafc,Directed,Retweet,23105,,<[2021-05-29T19:53:45.144Z]>,1
@silasem33700432,@soccerdotcom,Directed,Mention,23106,,<[2021-05-29T19:53:45.145Z]>,1
@silasem33700432,@soccerdotcom,Directed,Retweet,23107,,<[2021-05-29T19:53:45.145Z]>,1
@ngaruiya_edu,@fabrizioromano,Directed,Mention,23110,,<[2021-05-29T19:53:45.150Z]>,1
@ngaruiya_edu,@fabrizioromano,Directed,Retweet,23111,,<[2021-05-29T19:53:45.150Z]>,1
@larry_laurencen,@championsleague,Directed,Mention,23126,,<[2021-05-29T19:53:45.827Z]>,1
@larry_laurencen,@championsleague,Directed,Retweet,23127,,<[2021-05-29T19:53:45.827Z]>,1
@sigoodeg,@chelseafc,Directed,Mention,23136,,<[2021-05-29T19:53:45.867Z]>,1
@sigoodeg,@chelseafc,Directed,Retweet,23137,,<[2021-05-29T19:53:45.867Z]>,1
@rdtprd,@chelseafc,Directed,Mention,23156,,<[2021-05-29T19:53:45.953Z]>,1
@rdtprd,@chelseafc,Directed,Retweet,23157,,<[2021-05-29T19:53:45.953Z]>,1
@kennyalexander_,@expressfutbolcl,Directed,Mention,23173,,<[2021-05-29T19:53:46.036Z]>,1
@kennyalexander_,@expressfutbolcl,Directed,Retweet,23174,,<[2021-05-29T19:53:46.037Z]>,1
@joke_eden,@trollfootball,Directed,Mention,23176,,<[2021-05-29T19:53:46.057Z]>,1
@joke_eden,@trollfootball,Directed,Retweet,23177,,<[2021-05-29T19:53:46.057Z]>,1
@graham_gray19,@chelseafc,Directed,Quote,23193,,<[2021-05-29T19:53:46.102Z]>,1
@graham_gray19,@chelseafc,Directed,Retweet,23194,,<[2021-05-29T19:53:46.102Z]>,1
@syafiqhisham012,@championsleague,Directed,Mention,23203,,<[2021-05-29T19:53:46.121Z]>,1
@syafiqhisham012,@championsleague,Directed,Retweet,23204,,<[2021-05-29T19:53:46.121Z]>,1
@pwebberr,@fabrizioromano,Directed,Mention,23207,,<[2021-05-29T19:53:46.831Z]>,1
@pwebberr,@fabrizioromano,Directed,Retweet,23208,,<[2021-05-29T19:53:46.831Z]>,1
@harurururu_0,@chelseafc,Directed,Mention,23254,,<[2021-05-29T19:53:46.992Z]>,1
@harurururu_0,@chelseafc,Directed,Retweet,23255,,<[2021-05-29T19:53:46.992Z]>,1
@kofiklerf_hipg,@fabrizioromano,Directed,Mention,23256,,<[2021-05-29T19:53:46.993Z]>,1
@kofiklerf_hipg,@fabrizioromano,Directed,Retweet,23257,,<[2021-05-29T19:53:46.994Z]>,1
@who_is_kayy,@trollfootball,Directed,Mention,23281,,<[2021-05-29T19:53:47.064Z]>,1
@who_is_kayy,@trollfootball,Directed,Retweet,23282,,<[2021-05-29T19:53:47.064Z]>,1
@kaitos5_0824,@championsleague,Directed,Mention,23330,,<[2021-05-29T19:53:47.995Z]>,1
@kaitos5_0824,@championsleague,Directed,Retweet,23331,,<[2021-05-29T19:53:47.995Z]>,1
@syogi2_,@chelseafc_indo,Directed,Mention,23336,,<[2021-05-29T19:53:48.003Z]>,1
@syogi2_,@chelseafc_indo,Directed,Retweet,23337,,<[2021-05-29T19:53:48.004Z]>,1
@igysn15,@chelseafc,Directed,Mention,23342,,<[2021-05-29T19:53:48.028Z]>,1
@igysn15,@chelseafc,Directed,Retweet,23343,,<[2021-05-29T19:53:48.028Z]>,1
@popdyona,@ballack,Directed,Mention,23372,,<[2021-05-29T19:53:48.879Z]>,1
@popdyona,@chelseafc,Directed,Mention,23373,,<[2021-05-29T19:53:48.879Z]>,1
@popdyona,@ballack,Directed,Retweet,23374,,<[2021-05-29T19:53:48.879Z]>,1
@kingshitsuckass,@goal,Directed,Mention,23398,,<[2021-05-29T19:53:48.928Z]>,1
@kingshitsuckass,@goal,Directed,Retweet,23399,,<[2021-05-29T19:53:48.929Z]>,1
@tlmaq099j4ulzj4,@liam_twomey,Directed,Mention,23411,,<[2021-05-29T19:53:49.018Z]>,1
@tlmaq099j4ulzj4,@liam_twomey,Directed,Retweet,23412,,<[2021-05-29T19:53:49.018Z]>,1
@ngaruiya_edu,@championsleague,Directed,Mention,23433,,<[2021-05-29T19:53:49.108Z]>,1
@ngaruiya_edu,@championsleague,Directed,Retweet,23434,,<[2021-05-29T19:53:49.108Z]>,1
@malikiumar085,@cuppymusic,Directed,Mention,23453,,<[2021-05-29T19:53:49.846Z]>,1
@mhmdhazem69,@brfootball,Directed,Mention,23484,,<[2021-05-29T19:53:50.009Z]>,1
@mhmdhazem69,@championsleague,Directed,Mention,23485,,<[2021-05-29T19:53:50.009Z]>,1
@mhmdhazem69,@brfootball,Directed,Retweet,23486,,<[2021-05-29T19:53:50.009Z]>,1
@kdanliman,@chelseafc,Directed,Mention,23515,,<[2021-05-29T19:53:50.820Z]>,1
@kdanliman,@chelseafc,Directed,Retweet,23516,,<[2021-05-29T19:53:50.820Z]>,1
@benediktusnugro,@chelseafc_indo,Directed,Mention,23525,,<[2021-05-29T19:53:50.844Z]>,1
@benediktusnugro,@chelseafc_indo,Directed,Retweet,23526,,<[2021-05-29T19:53:50.844Z]>,1
@championsleague,@gazpromfootball,Directed,Mention,23530,,<[2021-05-29T19:53:50.867Z]>,1
@estivenpv77,@chelseafc_sp,Directed,Retweet,23579,,<[2021-05-29T19:53:51.125Z]>,1
@tessyhyzeek,@squawka,Directed,Mention,23583,,<[2021-05-29T19:53:51.160Z]>,1
@tessyhyzeek,@squawka,Directed,Retweet,23584,,<[2021-05-29T19:53:51.161Z]>,1
@faliqfahmie,@90min_football,Directed,Mention,23585,,<[2021-05-29T19:53:51.163Z]>,1
@faliqfahmie,@90min_football,Directed,Retweet,23586,,<[2021-05-29T19:53:51.163Z]>,1
@alesinloyeibra1,@fabrizioromano,Directed,Mention,23619,,<[2021-05-29T19:53:51.961Z]>,1
@alesinloyeibra1,@fabrizioromano,Directed,Retweet,23620,,<[2021-05-29T19:53:51.961Z]>,1
@gprince225,@chelseafc,Directed,Mention,23667,,<[2021-05-29T19:53:52.815Z]>,1
@gprince225,@chelseafc,Directed,Retweet,23668,,<[2021-05-29T19:53:52.815Z]>,1
@kwame_selasie,@chelseafc,Directed,Quote,23714,,<[2021-05-29T19:53:53.005Z]>,1
@lgd_holy,@frankkhaliduk,Directed,Quote,23764,,<[2021-05-29T19:53:53.897Z]>,1
@angelomawutor,@squawka,Directed,Mention,23773,,<[2021-05-29T19:53:53.899Z]>,1
@angelomawutor,@squawka,Directed,Retweet,23774,,<[2021-05-29T19:53:53.899Z]>,1
@oaitsebw,@goal,Directed,Mention,23857,,<[2021-05-29T19:53:54.946Z]>,1
@oaitsebw,@goal,Directed,Retweet,23858,,<[2021-05-29T19:53:54.946Z]>,1
@clydecupido,@chelseafc,Directed,Mention,23870,,<[2021-05-29T19:53:54.984Z]>,1
@clydecupido,@chelseafc,Directed,Quote,23871,,<[2021-05-29T19:53:54.985Z]>,1
@clydecupido,@chelseafc,Directed,Retweet,23872,,<[2021-05-29T19:53:54.985Z]>,1
@cfchakim_,@championsleague,Directed,Mention,23893,,"<[2021-05-29T19:53:55.060Z, 2021-05-29T19:54:00.252Z]>",2
@cfchakim_,@championsleague,Directed,Retweet,23894,,<[2021-05-29T19:53:55.060Z]>,1
@omomamaonipako,@ballack,Directed,Mention,23935,,<[2021-05-29T19:53:55.902Z]>,1
@omomamaonipako,@chelseafc,Directed,Mention,23936,,<[2021-05-29T19:53:55.902Z]>,1
@omomamaonipako,@ballack,Directed,Retweet,23937,,<[2021-05-29T19:53:55.903Z]>,1
@aimhigher201,@cuppymusic,Directed,Mention,23958,,<[2021-05-29T19:53:56.004Z]>,1
@aimhigher201,@cuppymusic,Directed,Retweet,23959,,<[2021-05-29T19:53:56.004Z]>,1
@otfbucky,@championsleague,Directed,Mention,23966,,<[2021-05-29T19:53:56.050Z]>,1
@otfbucky,@championsleague,Directed,Retweet,23967,,<[2021-05-29T19:53:56.050Z]>,1
@redkalaharian,@drmazzen,Directed,Mention,23974,,<[2021-05-29T19:53:56.114Z]>,1
@redkalaharian,@drmazzen,Directed,Retweet,23976,,<[2021-05-29T19:53:56.115Z]>,1
@popdyona,@cuppymusic,Directed,Mention,23980,,<[2021-05-29T19:53:56.120Z]>,1
@popdyona,@cuppymusic,Directed,Retweet,23981,,<[2021-05-29T19:53:56.120Z]>,1
@harurururu_0,@chelseafc,Directed,Quote,23991,,<[2021-05-29T19:53:56.816Z]>,1
@yunitayulestari,@siaranbolalive,Directed,Mention,23996,,<[2021-05-29T19:53:56.822Z]>,1
@yunitayulestari,@siaranbolalive,Directed,Retweet,23997,,<[2021-05-29T19:53:56.822Z]>,1
@faesol_ayo,@fabrizioromano,Directed,Mention,24031,,<[2021-05-29T19:53:56.964Z]>,1
@faesol_ayo,@fabrizioromano,Directed,Retweet,24032,,<[2021-05-29T19:53:56.965Z]>,1
@filipsutic,@championsleague,Directed,Mention,24070,,<[2021-05-29T19:53:57.899Z]>,1
@filipsutic,@championsleague,Directed,Retweet,24071,,<[2021-05-29T19:53:57.899Z]>,1
@lifeoflade,@liam_twomey,Directed,Mention,24077,,<[2021-05-29T19:53:57.901Z]>,1
@lifeoflade,@liam_twomey,Directed,Retweet,24078,,<[2021-05-29T19:53:57.901Z]>,1
@francis34921444,@chelseafc,Directed,Mention,24122,,<[2021-05-29T19:53:58.227Z]>,1
@francis34921444,@chelseafc,Directed,Quote,24123,,<[2021-05-29T19:53:58.228Z]>,1
@francis34921444,@chelseafc,Directed,Retweet,24124,,<[2021-05-29T19:53:58.228Z]>,1
@danyzillions,@chelseafc,Directed,Mention,24129,,<[2021-05-29T19:53:58.841Z]>,1
@danyzillions,@chelseafc,Directed,Quote,24130,,<[2021-05-29T19:53:58.841Z]>,1
@danyzillions,@chelseafc,Directed,Retweet,24131,,<[2021-05-29T19:53:58.841Z]>,1
@dhruvillimbach1,@championsleague,Directed,Mention,24194,,<[2021-05-29T19:53:59.067Z]>,1
@dhruvillimbach1,@championsleague,Directed,Retweet,24195,,<[2021-05-29T19:53:59.067Z]>,1
@svgeerr,@fabrizioromano,Directed,Mention,24245,,<[2021-05-29T19:54:00.232Z]>,1
@svgeerr,@fabrizioromano,Directed,Retweet,24246,,<[2021-05-29T19:54:00.232Z]>,1
@leh_tv,@futtmais,Directed,Mention,24247,,<[2021-05-29T19:54:00.237Z]>,1
@leh_tv,@futtmais,Directed,Retweet,24248,,<[2021-05-29T19:54:00.237Z]>,1
@__cassim,@squawka,Directed,Mention,24255,,<[2021-05-29T19:54:00.243Z]>,1
@__cassim,@squawka,Directed,Retweet,24256,,<[2021-05-29T19:54:00.243Z]>,1
@cfchakim_,@brfootball,Directed,Mention,24269,,<[2021-05-29T19:54:00.252Z]>,1
@cfchakim_,@brfootball,Directed,Retweet,24270,,<[2021-05-29T19:54:00.252Z]>,1
@srab05,@ank30784,Directed,Mention,24275,,"<[2021-05-29T19:54:00.253Z, 2021-05-29T19:54:10.260Z]>",2
@srab05,@ank30784,Directed,Retweet,24276,,"<[2021-05-29T19:54:00.253Z, 2021-05-29T19:54:10.260Z]>",2
@gprince225,@lnstantfoot,Directed,Mention,24293,,<[2021-05-29T19:54:00.857Z]>,1
@gprince225,@lnstantfoot,Directed,Quote,24294,,<[2021-05-29T19:54:00.857Z]>,1
@gprince225,@lnstantfoot,Directed,Retweet,24295,,<[2021-05-29T19:54:00.857Z]>,1
@kdanliman,@fabrizioromano,Directed,Mention,24310,,<[2021-05-29T19:54:00.880Z]>,1
